1,2.8422923033054057,2.8422923033054057,0.5903748989260981
2,1.6545099808619572,1.6545099808619572,0.7304682902524222
3,1.460236829977769,1.460236829977769,0.7908876217477587
4,1.3257372782780574,1.3257372782780574,0.8237987077244863
5,1.2665166845688454,1.2665166845688454,0.8369340036597707
6,1.2186260333428016,1.2186260333428016,0.8639604361387031
7,1.4263785041295565,1.4263785041295565,0.817086821717005
8,1.624129435649285,1.624129435649285,0.7665607922612073
9,2.375215904529278,2.375215904529278,0.6025513681309068
10,3.0314945220947265,3.0314945220947265,0.46251263529254366
11,3.091240615111131,3.091240615111131,0.42998029329663634
12,3.167941896732037,3.167941896732037,0.4081679136541771
13,3.0913808785952055,3.0913808785952055,0.4230821587436227
14,2.9754039214207575,2.9754039214207575,0.4469891446565503
15,2.9055555783785305,2.9055555783785305,0.4615498294681781
16,2.8673781908475435,2.8673781908475435,0.47104819617571864
17,2.81217638529264,2.81217638529264,0.4875046707147432
18,2.7831457394819994,2.7831457394819994,0.49530844626700443
19,2.7726914662581224,2.7726914662581224,0.49819806791293925
20,2.7236854589902437,2.7236854589902437,0.5174594043175789
21,2.730084676008958,2.730084676008958,0.5078376740518156
22,2.693231443258432,2.693231443258432,0.5174555600814152
23,2.6821511598733756,2.6821511598733756,0.5211343759547425
24,2.6891392377706675,2.6891392377706675,0.5195858502611916
25,2.7177478863642768,2.7177478863642768,0.5158005364673169
26,2.706921195983887,2.706921195983887,0.5190631126826667
27,2.676335070683406,2.676335070683406,0.5159950672049949
28,2.6929394428546614,2.6929394428546614,0.5182155830096175
29,2.700474218221811,2.700474218221811,0.5183915964463265
30,2.6863655420450065,2.6863655420450065,0.5260669797512091
